# # # # # # # # # # # # # # # # # # # # # # # #
11 окт. 2021 г., 15:4
# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer, Axis: XYZ, Size: 2960, Y-axis: g, Sampling rate: 99.418 Hz, FFT Size: 64, Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer
Axis: XYZ
Size: 2960
Y-axis: g
Sampling rate: 99.418 Hz
FFT Size: 64
Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #
X;Y;Z
-0.0599365234;0.0475921631;-1.0388488770
-0.1392822266;-0.0133056641;-1.0186004639
-0.1091156006;-0.0138702393;-0.9991912842
-0.0586547852;0.0343017578;-1.0108184814
-0.1525726318;-0.0521392822;-0.9530181885
0.0070800781;0.0616607666;-1.0235290527
-0.1721649170;-0.0666198730;-0.9420623779
-0.0276641846;0.0760498047;-1.0343627930
-0.1795043945;-0.0261383057;-0.9950714111
-0.0914306641;0.0279693604;-1.0255889893
-0.1108398438;0.0133972168;-1.0442810059
-0.1398468018;-0.0441589355;-0.9950408936
-0.0432128906;0.0457763672;-1.0314483643
-0.1581268311;-0.0653686523;-0.9688720703
-0.0089569092;0.0524902344;-1.0127258301
-0.1593780518;-0.0478820801;-0.9812011719
-0.0518951416;0.0533447266;-1.0211944580
-0.1477050781;0.0031127930;-1.0156250000
-0.1330871582;0.0137329102;-1.0147552490
-0.0744934082;0.0631256104;-1.0597839355
-0.1680297852;-0.0417785645;-0.9838104248
-0.0112304688;0.0852661133;-1.0421142578
-0.1848907471;-0.0847167969;-0.9639282227
-0.0173339844;0.0523376465;-1.0346832275
-0.1566467285;-0.0517883301;-0.9801483154
-0.0666961670;0.0139312744;-0.9900207520
-0.1192932129;0.0005187988;-1.0229644775
-0.1723632812;-0.0322113037;-0.9903717041
-0.0698242188;0.0650939941;-1.0571289062
-0.2129821777;-0.0569000244;-0.9748535156
-0.0368499756;0.0608673096;-1.0542602539
-0.1877136230;-0.0720367432;-0.9725799561
-0.0628814697;0.0096588135;-1.0074768066
-0.1297454834;-0.0350341797;-0.9948730469
-0.1395568848;-0.0254211426;-0.9774169922
-0.0879364014;0.0269165039;-1.0257110596
-0.2192077637;-0.0447235107;-0.9686279297
-0.0395355225;0.0621795654;-1.0512695312
-0.2364959717;-0.0710754395;-0.9513549805
-0.0602111816;0.0594482422;-1.0225830078
-0.1674041748;-0.0264587402;-0.9758453369
-0.1074981689;-0.0250244141;-0.9604644775
-0.0826721191;0.0162506104;-1.0210876465
-0.1893920898;-0.0363159180;-0.9682159424
-0.0466308594;0.0811614990;-1.0162658691
-0.2341461182;-0.0155792236;-0.9337921143
-0.0672607422;0.1077423096;-1.0237121582
-0.1942291260;0.0023193359;-0.9770355225
-0.1047058105;0.0611419678;-0.9922027588
-0.1306915283;0.0305938721;-1.0064239502
-0.1236724854;0.0092773438;-1.0134887695
-0.0190429688;0.0698699951;-1.0546722412
-0.1473083496;-0.0270843506;-0.9680328369
0.0043945312;0.0602416992;-1.0457153320
-0.2003326416;-0.0447998047;-1.0230407715
-0.0323028564;0.0444335938;-1.0965881348
-0.1307983398;-0.0541534424;-1.0377197266
-0.0753784180;-0.0110931396;-1.0822753906
-0.0819549561;-0.0382690430;-1.1060943604
-0.1597595215;-0.1033172607;-1.0442352295
-0.0216674805;-0.0523376465;-1.0839691162
-0.1708526611;-0.1405639648;-1.0086364746
-0.0015716553;-0.0248870850;-1.0822296143
-0.2102355957;-0.1036834717;-1.0187072754
-0.0876922607;-0.0534210205;-1.0860900879
-0.1430206299;-0.0918731689;-1.0937347412
-0.1444854736;-0.1029968262;-1.0575256348
-0.0802612305;-0.0541839600;-1.0530395508
-0.1929626465;-0.1004638672;-1.0092926025
-0.0092163086;-0.0171966553;-1.0558319092
-0.2050170898;-0.1204986572;-0.9937286377
-0.0369873047;0.0117492676;-1.0795440674
-0.2023162842;-0.0749053955;-1.0233306885
