# # # # # # # # # # # # # # # # # # # # # # # #
щебень переход на асфальт
# # # # # # # # # # # # # # # # # # # # # # # #
25 км/ч
# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer
Axis: XYZ
Size: 4096
Y-axis: g
Sampling rate: 99.418 Hz
FFT Size: 64
Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #
X;Y;Z
-0.0192565918;0.0380859375;-0.8760833740
-0.1231384277;0.1653289795;-0.9809265137
0.0318450928;0.0817413330;-0.9253692627
0.1151580811;-0.0340576172;-0.8855895996
0.0605468750;0.0392456055;-1.0224456787
0.0617370605;-0.0301055908;-1.2267761230
-0.0006103516;-0.0019073486;-1.0054321289
-0.1208190918;-0.0216979980;-0.9674682617
-0.0584106445;0.0943908691;-0.8882904053
-0.0344390869;0.1083374023;-0.8590240479
-0.0744476318;0.0779266357;-0.7133331299
-0.0462951660;0.2452392578;-0.9027252197
-0.0837249756;0.1000061035;-0.8762207031
-0.0570678711;-0.0778961182;-0.9883575439
0.0601806641;-0.0064697266;-1.1839599609
0.1727447510;0.1707611084;-1.1567535400
0.0576782227;-0.0690307617;-0.8898620605
-0.1364746094;-0.2196350098;-1.0729980469
-0.2544403076;0.0218048096;-1.0854187012
-0.1557617188;-0.1697692871;-0.8089447021
0.0538330078;-0.2437286377;-0.8144683838
0.0906982422;-0.0185852051;-1.2177276611
0.1886596680;-0.0516357422;-1.3126678467
0.0024566650;-0.1609039307;-0.9551544189
-0.0624542236;-0.0551605225;-1.0412750244
-0.1587219238;-0.0231323242;-1.0760345459
0.1404113770;0.0668640137;-0.9900360107
0.1893157959;-0.1177368164;-0.8175659180
0.1369018555;0.0538940430;-1.1228942871
-0.0186920166;-0.0141601562;-1.2229156494
-0.0924072266;-0.0495147705;-1.0774688721
-0.1616821289;0.0247497559;-0.9888458252
0.0294036865;-0.0335388184;-0.9972534180
0.1084899902;0.0320129395;-1.1139221191
0.1397094727;0.0364227295;-1.1661987305
0.1595001221;-0.1744079590;-1.1751098633
0.0183105469;-0.0245056152;-1.1711578369
-0.0501861572;-0.2066192627;-1.1415100098
-0.0632171631;-0.1479034424;-1.0711364746
-0.0275115967;-0.1970214844;-0.9226379395
0.0079498291;-0.1643676758;-0.9310913086
0.0547332764;0.1058044434;-1.1123504639
-0.0170593262;-0.1341400146;-0.8894348145
-0.0212097168;0.1448822021;-1.0027618408
-0.1092376709;-0.0702056885;-1.0710906982
0.0381164551;-0.0492095947;-0.8819732666
-0.0430755615;-0.1555328369;-0.9001770020
-0.0112609863;-0.1184539795;-0.9128265381
-0.0277557373;0.0416717529;-1.0263977051
-0.1298065186;-0.0180816650;-0.9191284180
-0.0190582275;0.0017547607;-0.9697723389
-0.0303039551;-0.0209197998;-0.8868560791
-0.0081329346;0.0195159912;-0.9289245605
0.0457611084;0.0067901611;-0.8970947266
0.1466522217;0.1501007080;-0.8091888428
-0.1601257324;-0.1662292480;-0.9405822754
-0.0204010010;0.0940399170;-1.1748504639
-0.1270904541;-0.1687164307;-1.0142822266
-0.0615844727;-0.0418090820;-0.8369140625
0.0136718750;0.0832672119;-1.0383453369
0.0308532715;0.0573577881;-0.9461975098
0.0704345703;0.1396789551;-0.8867034912
0.0857086182;0.1780242920;-0.8361663818
0.0801696777;0.1306457520;-0.8604888916
0.1822052002;0.1727752686;-0.8745574951
0.1514892578;0.0110626221;-0.8993682861
-0.3426055908;-0.4201202393;-1.3885955811
-0.1885223389;0.0891265869;-1.3390045166
-0.0321044922;-0.1383666992;-0.9699401855
0.2023010254;0.0310516357;-0.6469268799
0.1499481201;0.0440979004;-1.0783691406
0.0886688232;-0.0173339844;-1.1003265381
-0.1685028076;-0.1139373779;-1.1145172119
-0.1741790771;-0.2176361084;-0.9801330566
-0.1794586182;0.1254119873;-1.0668182373
0.2298431396;0.0945892334;-0.8620758057
0.1846160889;0.0960388184;-0.7748718262
-0.0842132568;-0.0041656494;-1.1444396973
-0.0940856934;-0.0466461182;-1.3219604492
-0.2195129395;-0.3350982666;-0.9534606934
-0.1334686279;0.0157623291;-0.9420166016
0.0357513428;0.1195983887;-1.0604248047
0.1954040527;0.0530242920;-0.8695983887
0.1421661377;0.1589660645;-0.7934722900
0.0177154541;-0.0369567871;-1.1636047363
-0.3903045654;-0.4692993164;-1.3077545166
-0.2283935547;-0.0191650391;-1.2909698486
0.1338653564;-0.2064361572;-0.8883666992
0.2733917236;-0.1276702881;-0.8027343750
0.0971221924;0.1033325195;-0.9801940918
0.1553192139;0.1748352051;-1.1895141602
-0.0980224609;-0.3032836914;-0.8201751709
-0.1292724609;-0.1556701660;-0.9271697998
0.1244201660;0.0352630615;-1.0900115967
0.2382812500;-0.0794677734;-0.8545837402
0.2258300781;0.1353149414;-0.9382019043
0.0989685059;-0.0028076172;-1.1211853027
-0.0714111328;-0.1629180908;-1.0170898438
-0.0657806396;-0.0264129639;-0.9519348145
0.0413665771;-0.0407714844;-0.9936828613
0.1012420654;-0.0119476318;-0.9944915771
0.0719909668;0.0478363037;-1.0231323242
0.0346679688;0.0242309570;-1.0843200684
-0.0742645264;-0.1190032959;-1.0449829102
-0.0774993896;-0.0202484131;-1.0226898193
0.0003967285;0.0432586670;-1.0708160400
0.0624237061;0.0133666992;-0.9888458252
0.0510101318;0.0954742432;-1.0073699951
-0.0176696777;0.0287628174;-1.0167846680
-0.0360412598;0.0231170654;-1.0517883301
-0.0327606201;-0.0537261963;-1.0471801758
-0.0486602783;0.0260162354;-1.0563507080
0.0335083008;0.0711059570;-1.0581512451
0.0039520264;0.0141296387;-0.9629821777
-0.0390319824;0.0392456055;-1.0526275635
-0.0216979980;0.0159912109;-1.0501708984
-0.0081329346;-0.0029144287;-1.0258026123
-0.0247802734;-0.0428924561;-0.9894866943
0.0168457031;0.0820465088;-1.0468750000
0.0464477539;0.0255432129;-0.9962005615
0.0216522217;-0.0415039062;-0.9960479736
-0.0315246582;0.0089263916;-1.0693511963
0.0145874023;0.0197906494;-1.0340423584
0.0254211426;0.0243072510;-0.9139099121
0.0601196289;0.0361480713;-0.9372863770
0.0588531494;0.0170745850;-0.9846191406
0.0205230713;0.0084838867;-0.9748077393
-0.0214080811;-0.0750732422;-0.9621887207
0.0037841797;0.0020751953;-1.0269622803
0.0514373779;-0.0139160156;-1.0026550293
0.0241546631;-0.0314025879;-0.9557189941
0.0314483643;-0.0033874512;-1.0306091309
0.0012512207;-0.0941162109;-0.9952239990
0.0028991699;-0.0630950928;-0.9650878906
0.0097961426;-0.0531616211;-0.9471740723
-0.0043182373;-0.0399322510;-0.9412384033
0.0093841553;0.0225830078;-0.9567565918
-0.0023956299;-0.0312042236;-0.9594268799
-0.0027923584;-0.0213317871;-1.0137634277
0.0241394043;-0.0368041992;-1.0100250244
0.0211791992;-0.0384674072;-0.9881134033
0.0289916992;0.0344848633;-0.9749755859
-0.0063018799;-0.0570373535;-0.9804382324
-0.0294952393;0.0169067383;-1.0201873779
-0.0245056152;-0.0388793945;-1.0052795410
-0.0183563232;-0.0413665771;-0.9632415771
-0.0171813965;0.0172729492;-0.9984130859
-0.0137786865;0.0143585205;-1.0063476562
-0.0153503418;0.0173034668;-0.9950256348
-0.0311279297;-0.0109710693;-1.0213470459
-0.0124206543;0.0204315186;-1.0733642578
0.0020446777;-0.0033721924;-0.9964294434
-0.0213928223;-0.0281524658;-0.9731292725
-0.0508728027;-0.0109100342;-1.0576934814
-0.0249328613;-0.0210266113;-1.0267639160
-0.0326538086;-0.0598754883;-0.9613189697
0.0157623291;-0.0027008057;-1.0101776123
0.0079650879;-0.0343170166;-1.0530853271
-0.0102386475;-0.0177307129;-1.0226593018
-0.0166168213;0.0063629150;-1.0018157959
0.0224456787;-0.0105438232;-0.9951782227
0.0297698975;0.0034637451;-0.9626312256
0.0349121094;-0.0200195312;-0.9819030762
0.0174102783;-0.0469818115;-1.0129089355
0.0359649658;-0.0162353516;-1.0056152344
-0.0176391602;-0.1048278809;-0.9604187012
0.0523071289;-0.0433654785;-1.0461273193
0.0503845215;-0.0573730469;-1.0180358887
0.0282135010;-0.0758209229;-0.9863739014
0.0405426025;-0.0541992188;-1.0366058350
0.0320434570;-0.0471954346;-1.0238037109
0.0166625977;-0.0646972656;-0.9710083008
0.0458068848;-0.0090332031;-0.9832611084
0.0354766846;-0.0313262939;-0.9980010986
0.0435180664;-0.0148773193;-0.9461212158
-0.0152435303;-0.0435028076;-1.0004119873
-0.0174713135;-0.0557861328;-1.0921325684
0.0245819092;-0.0471496582;-0.9874267578
0.0096740723;-0.0664672852;-0.9737396240
0.0220031738;-0.0637512207;-0.9878692627
-0.0181884766;-0.0276641846;-0.9915771484
-0.0097961426;-0.0458526611;-0.9640808105
0.0061340332;-0.0393829346;-0.9567718506
0.0070190430;-0.0474090576;-1.0683593750
0.0221710205;-0.0889282227;-1.0446929932
0.0058288574;-0.0222930908;-1.0343475342
-0.0108489990;-0.0810699463;-1.0372619629
0.0028228760;-0.0271148682;-0.9988861084
-0.0318603516;-0.0611114502;-1.0046081543
-0.0123291016;-0.0970306396;-0.9844818115
0.0239715576;-0.0072021484;-0.9728393555
-0.0256805420;-0.0504302979;-1.0248107910
0.0150299072;-0.0507202148;-1.0273284912
0.0027923584;0.0084838867;-0.9943847656
0.0126953125;-0.0560455322;-1.0013122559
0.0561523438;-0.0125427246;-0.9909515381
-0.0290527344;-0.0615692139;-1.0543212891
-0.0064239502;-0.0847167969;-1.0428619385
0.0246429443;-0.0093841553;-0.9472961426
0.0249481201;-0.0861511230;-0.9640960693
0.0463104248;-0.0301971436;-1.0096282959
0.0017089844;-0.0636138916;-1.0536651611
0.0120086670;-0.0829162598;-1.0279083252
0.0295715332;-0.0748443604;-0.9238281250
0.0070343018;0.0957794189;-1.2037658691
0.0620574951;-0.1495819092;-0.8704986572
0.0417480469;0.1406707764;-0.9763641357
0.0370025635;-0.1860046387;-0.9421844482
-0.0580444336;0.0539398193;-1.1155242920
0.0758514404;-0.1362304688;-0.9200286865
0.0240936279;-0.0989532471;-0.9715881348
0.0193939209;0.0236816406;-1.0576934814
0.0079956055;-0.0850067139;-1.0253143311
-0.0012664795;-0.0447998047;-0.9951171875
0.0255126953;-0.0414733887;-0.9872741699
-0.0095062256;-0.1356658936;-1.0594482422
0.0614471436;-0.0108489990;-1.0397033691
-0.0174713135;-0.0912933350;-0.9722290039
